circuit_name,deenergize_time,restoration_time,time_out_min,key_communities,hftd_tier,total_affected,residential_affected,zip_code,longitude,latitude,substn_present,total_pop,median_age,median_income,white_pct,tmin_d-4,tmax_d-4,wspd_d-4,tmin_d-3,tmax_d-3,wspd_d-3,tmin_d-2,tmax_d-2,wspd_d-2,tmin_d-1,tmax_d-1,wspd_d-1,tmin_d-0,tmax_d-0,wspd_d-0
BRUNSWICK,2020-09-07 15:09:00,2020-09-09 18:50:00,3101.0,NEVADA CITY,3.0,3177.0,2459.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,21.0,31.0,2.8,23.0,32.0,7.1,24.0,35.0,6.7,29.0,36.0,6.1,,,
BRUNSWICK,2020-09-07 15:09:00,2020-09-09 18:08:00,3059.0,"GRASS VALLEY, NEVADA CITY",3.0,2508.0,2176.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,21.0,31.0,2.8,23.0,32.0,7.1,24.0,35.0,6.7,29.0,36.0,6.1,,,
BRUNSWICK,2020-09-07 22:10:00,2020-09-09 17:03:00,2573.0,"GRASS VALLEY, NEVADA CITY",3.0,3675.0,3403.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,21.0,31.0,2.8,23.0,32.0,7.1,24.0,35.0,6.7,29.0,36.0,6.1,,,
BRUNSWICK,2020-09-07 22:10:00,2020-09-09 18:54:00,2684.0,GRASS VALLEY,3.0,4480.0,4257.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,21.0,31.0,2.8,23.0,32.0,7.1,24.0,35.0,6.7,29.0,36.0,6.1,,,
BRUNSWICK,2020-09-07 15:10:00,2020-09-09 17:23:00,3013.0,GRASS VALLEY,3.0,2650.0,2248.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,21.0,31.0,2.8,23.0,32.0,7.1,24.0,35.0,6.7,29.0,36.0,6.1,,,
BRUNSWICK,2020-09-07 15:10:00,2020-09-09 17:03:00,2993.0,"GRASS VALLEY, NEVADA CITY",2.0,3048.0,2643.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,21.0,31.0,2.8,23.0,32.0,7.1,24.0,35.0,6.7,29.0,36.0,6.1,,,
BUCKS CREEK,2020-09-07 21:53:00,2020-09-10 19:06:00,4153.0,"OROVILLE, STORRIE",3.0,4.0,0.0,95984,-121.283901163118,39.9864072907691,True,303.0,58.2,,0.49174917491749176,21.0,31.0,2.8,23.0,32.0,7.1,24.0,35.0,6.7,29.0,36.0,6.1,,,
BUCKS CREEK,2020-09-07 21:53:00,2020-09-10 13:33:00,3820.0,"BELDEN, QUINCY, STORRIE",3.0,120.0,52.0,95984,-121.283901163118,39.9864072907691,True,303.0,58.2,,0.49174917491749176,21.0,31.0,2.8,23.0,32.0,7.1,24.0,35.0,6.7,29.0,36.0,6.1,,,
BUCKS CREEK,2020-09-07 21:53:00,2020-09-10 16:51:00,4018.0,QUINCY,3.0,311.0,262.0,95984,-121.283901163118,39.9864072907691,True,303.0,58.2,,0.49174917491749176,21.0,31.0,2.8,23.0,32.0,7.1,24.0,35.0,6.7,29.0,36.0,6.1,,,
BURNEY,2020-09-08 02:09:00,2020-09-09 13:07:00,2098.0,"BURNEY, CASSEL, JOHNSON PARK",2.0,1761.0,1527.0,96013,-121.671187323035,40.887931975951,True,4883.0,36.6,47138.0,0.8945320499692812,19.4,36.1,3.2,20.0,37.8,3.6,18.9,43.9,7.6,21.7,44.4,9.4,,,
BURNEY,2020-09-08 02:09:00,2020-09-09 13:11:00,2102.0,BURNEY,2.0,522.0,392.0,96013,-121.671187323035,40.887931975951,True,4883.0,36.6,47138.0,0.8945320499692812,19.4,36.1,3.2,20.0,37.8,3.6,18.9,43.9,7.6,21.7,44.4,9.4,,,
BUTTE,2020-09-07 22:33:00,2020-09-09 19:45:00,2712.0,CHICO,3.0,266.0,245.0,95928,-121.813357076893,39.7122064481817,True,38655.0,32.0,56204.0,0.824550510930022,10.9,29.2,2.8,7.7,25.7,7.1,10.8,26.4,6.7,13.0,25.5,6.1,,,
CAL WATER,2020-09-08 19:13:00,2020-09-09 12:12:00,1019.0,BAKERSFIELD,2.0,13.0,0.0,93306,-118.900763164666,35.4220268575537,True,74296.0,31.3,54450.0,0.6981398729406697,22.2,36.1,6.8,23.3,39.4,7.9,25.6,40.6,6.1,26.7,38.9,7.6,,,
CALISTOGA,2020-09-07 20:08:00,2020-09-10 11:50:00,3822.0,CALISTOGA,3.0,1549.0,1220.0,94515,-122.578610444001,38.592088042243,True,7525.0,47.7,85263.0,0.7918936877076412,13.3,26.7,7.2,12.8,32.8,6.1,10.6,40.0,4.4,17.8,43.9,5.8,,,
CALISTOGA,2020-09-07 21:22:00,2020-09-09 16:59:00,2617.0,CALISTOGA,3.0,919.0,678.0,94515,-122.578610444001,38.592088042243,True,7525.0,47.7,85263.0,0.7918936877076412,13.3,26.7,7.2,12.8,32.8,6.1,10.6,40.0,4.4,17.8,43.9,5.8,,,
CEDAR CREEK,2020-09-08 00:03:00,2020-09-10 15:33:00,3810.0,"BELLA VISTA, BIG BEND, MONTGOMERY CREEK, OAK RUN, ROUND MOUNTAIN",3.0,731.0,650.0,96069,-121.937788291022,40.7912136541569,True,1167.0,51.8,65417.0,0.7429305912596401,19.4,36.1,3.2,20.0,37.8,3.6,18.9,43.9,7.6,21.7,44.4,9.4,,,
CHALLENGE,2020-09-07 21:43:00,2020-09-11 17:25:00,5502.0,"BROWNSVILLE, CHALLENGE, DOBBINS, FORBESTOWN",3.0,827.0,723.0,95925,-121.22031867914,39.4852592580312,True,261.0,27.8,21786.0,0.6283524904214559,21.0,31.0,2.8,23.0,32.0,7.1,24.0,35.0,6.7,29.0,36.0,6.1,,,
CHESTER,2020-09-07 21:53:00,2020-09-09 16:35:00,2562.0,CHESTER,2.0,939.0,741.0,96020,-121.227020688091,40.3024257883053,True,2417.0,60.4,67208.0,0.9635912287960281,18.3,37.8,5.8,19.4,36.1,3.2,20.0,37.8,3.6,18.9,43.9,7.6,,,
CHESTER,2020-09-07 21:53:00,2020-09-09 16:36:00,2563.0,CHESTER,2.0,651.0,506.0,96020,-121.227020688091,40.3024257883053,True,2417.0,60.4,67208.0,0.9635912287960281,18.3,37.8,5.8,19.4,36.1,3.2,20.0,37.8,3.6,18.9,43.9,7.6,,,
CLARK ROAD,2020-09-07 22:02:00,2020-09-10 17:43:00,4061.0,"OROVILLE, PARADISE",3.0,1093.0,944.0,95965,-121.635508221299,39.6545213308009,True,20681.0,37.0,35668.0,0.6508389342875103,6.8,20.0,2.8,7.7,23.4,7.1,6.6,26.8,6.7,10.9,22.0,6.1,,,
COLUMBIA HILL,2020-09-07 15:26:00,2020-09-09 15:36:00,2890.0,"CAMPTONVILLE, NEVADA CITY, NORTH SAN JUAN",3.0,1126.0,986.0,95959,-121.101350327222,39.331840213781,True,17838.0,55.0,70975.0,0.9192174010539298,21.0,31.0,2.8,23.0,32.0,7.1,24.0,35.0,6.7,29.0,36.0,6.1,,,
CURTIS,2020-09-07 18:05:00,2020-09-08 19:27:00,1522.0,SONORA,2.0,1792.0,1213.0,95370,-120.319906817926,37.9744325633102,True,28301.0,49.3,62578.0,0.884067700787958,16.0,35.0,6.5,17.0,37.0,2.8,18.0,37.0,2.3,20.0,42.0,1.7,,,
CURTIS,2020-09-07 23:08:00,2020-09-09 14:03:00,2335.0,"SONORA, SOULSBYVILLE, TUOLUMNE",3.0,4307.0,3808.0,95370,-120.319906817926,37.9744325633102,True,28301.0,49.3,62578.0,0.884067700787958,16.0,35.0,6.5,17.0,37.0,2.8,18.0,37.0,2.3,20.0,42.0,1.7,,,
CURTIS,2020-09-07 23:10:00,2020-09-09 15:48:00,2438.0,"GROVELAND, JAMESTOWN, SONORA",3.0,3734.0,3171.0,95370,-120.319906817926,37.9744325633102,True,28301.0,49.3,62578.0,0.884067700787958,16.0,35.0,6.5,17.0,37.0,2.8,18.0,37.0,2.3,20.0,42.0,1.7,,,
CURTIS,2020-09-07 23:05:00,2020-09-09 14:11:00,2346.0,"COLUMBIA, SONORA",3.0,2492.0,2188.0,95370,-120.319906817926,37.9744325633102,True,28301.0,49.3,62578.0,0.884067700787958,16.0,35.0,6.5,17.0,37.0,2.8,18.0,37.0,2.3,20.0,42.0,1.7,,,
CURTIS,2020-09-07 23:14:00,2020-09-09 11:34:00,2180.0,"SONORA, SOULSBYVILLE, TUOLUMNE",3.0,2742.0,2298.0,95370,-120.319906817926,37.9744325633102,True,28301.0,49.3,62578.0,0.884067700787958,16.0,35.0,6.5,17.0,37.0,2.8,18.0,37.0,2.3,20.0,42.0,1.7,,,
DESCHUTES,2020-09-08 00:56:00,2020-09-09 08:58:00,1922.0,OAK RUN,3.0,24.0,23.0,96073,-122.239804775683,40.5553528308284,True,4538.0,49.5,101576.0,0.9301454385191714,19.4,36.1,3.2,20.0,37.8,3.6,18.9,43.9,7.6,21.7,44.4,9.4,,,
DIAMOND SPRINGS,2020-09-07 18:28:00,2020-09-09 10:02:00,2374.0,PLACERVILLE,2.0,68.0,64.0,95667,-120.825894807298,38.6934122861058,True,35452.0,50.4,74324.0,0.9177761480311407,22.0,31.0,8.5,24.0,33.0,9.8,24.0,34.0,9.2,28.0,39.0,11.0,,,
DOBBINS,2020-09-07 21:43:00,2020-09-09 11:45:00,2282.0,"CAMPTONVILLE, DOBBINS, OREGON HOUSE",3.0,857.0,738.0,95935,-121.194927241139,39.3398765153899,True,113.0,62.0,,1.0,21.0,31.0,2.8,23.0,32.0,7.1,24.0,35.0,6.7,29.0,36.0,6.1,,,
DRUM,2020-09-08 01:42:00,2020-09-09 17:35:00,2393.0,"ALTA, BAXTER, EMIGRANT GAP",3.0,188.0,140.0,95701,-120.766795738802,39.2566672289509,True,1064.0,58.2,85294.0,0.9229323308270677,21.1,30.6,7.1,24.4,32.8,6.7,25.6,31.7,5.2,23.3,31.1,7.2,,,
DUNBAR,2020-09-07 20:38:00,2020-09-09 13:01:00,2423.0,"GLEN ELLEN, KENWOOD, SANTA ROSA",3.0,2528.0,2359.0,95442,-122.527909004248,38.383395007655,True,3143.0,57.1,144129.0,0.8755965637925549,13.0,22.0,13.1,13.0,30.0,7.3,11.0,39.0,3.0,16.0,42.0,5.2,,,
DUNBAR,2020-09-07 20:25:00,2020-09-09 12:33:00,2408.0,"GLEN ELLEN, SONOMA",3.0,272.0,199.0,95442,-122.527909004248,38.383395007655,True,3143.0,57.1,144129.0,0.8755965637925549,13.0,22.0,13.1,13.0,30.0,7.3,11.0,39.0,3.0,16.0,42.0,5.2,,,
EAST QUINCY,2020-09-07 21:39:00,2020-09-09 17:55:00,2656.0,QUINCY,3.0,1501.0,1242.0,95971,-120.910702231316,39.9385626629381,True,5948.0,43.3,58523.0,0.8486886348352387,20.0,28.3,6.4,21.1,30.6,7.1,24.4,32.8,6.7,25.6,31.7,5.2,,,
EL DORADO PH,2020-09-08 01:21:00,2020-09-09 17:53:00,2432.0,"GRIZZLY FLATS, KYBURZ, PACIFIC HOUSE, PLACERVILLE, POLLOCK PINES, SOMERSET, TWIN BRIDGES",3.0,4552.0,4282.0,95726,-120.621921461011,38.7956054290149,True,8207.0,48.9,75213.0,0.9272572194468137,24.0,33.0,9.8,24.0,34.0,9.2,28.0,39.0,11.0,28.0,36.0,12.1,,,
EL DORADO PH,2020-09-08 01:19:00,2020-09-09 11:03:00,2024.0,POLLOCK PINES,3.0,1581.0,1444.0,95726,-120.621921461011,38.7956054290149,True,8207.0,48.9,75213.0,0.9272572194468137,24.0,33.0,9.8,24.0,34.0,9.2,28.0,39.0,11.0,28.0,36.0,12.1,,,
FORESTHILL,2020-09-08 02:06:00,2020-09-09 14:44:00,2198.0,FORESTHILL,3.0,2206.0,2059.0,95631,-120.830245241687,39.0193016687429,True,6604.0,51.1,84265.0,0.9600242277407631,23.0,32.0,9.8,24.0,35.0,9.2,29.0,36.0,6.1,28.0,36.0,4.3,,,
FORESTHILL,2020-09-08 02:06:00,2020-09-09 15:21:00,2235.0,FORESTHILL,3.0,420.0,398.0,95631,-120.830245241687,39.0193016687429,True,6604.0,51.1,84265.0,0.9600242277407631,23.0,32.0,9.8,24.0,35.0,9.2,29.0,36.0,6.1,28.0,36.0,4.3,,,
FORT SEWARD,2020-09-08 00:12:00,2020-09-13 14:02:00,8030.0,"ALDERPOINT, ZENIA",2.0,196.0,160.0,95511,-123.596384394742,40.2137770140956,True,138.0,48.5,64954.0,0.9057971014492754,11.1,21.1,5.8,8.9,20.6,5.8,10.6,21.7,3.6,11.7,24.4,3.2,,,
FROGTOWN,2020-09-07 23:15:00,2020-09-09 11:40:00,2185.0,"AVERY, DOUGLAS FLAT, MURPHYS, SHEEP RANCH",3.0,1251.0,1108.0,95222,-120.533971051296,38.0571527997142,True,5418.0,54.5,53674.0,0.8412698412698413,16.0,35.0,6.5,17.0,37.0,2.8,18.0,37.0,2.3,20.0,42.0,1.7,,,
FROGTOWN,2020-09-07 23:44:00,2020-09-09 16:04:00,2420.0,VALLECITO,2.0,318.0,263.0,95222,-120.533971051296,38.0571527997142,True,5418.0,54.5,53674.0,0.8412698412698413,16.0,35.0,6.5,17.0,37.0,2.8,18.0,37.0,2.3,20.0,42.0,1.7,,,
FRUITLAND,2020-09-08 00:42:00,2020-09-09 09:05:00,1943.0,MYERS FLAT,0.0,44.0,40.0,95554,-123.837307708129,40.2858417415686,True,419.0,60.9,48409.0,0.9474940334128878,11.1,21.1,5.8,8.9,20.6,5.8,10.6,21.7,3.6,11.7,24.4,3.2,,,
GANSNER,2020-09-07 21:39:00,2020-09-09 19:23:00,2744.0,"KEDDIE, MEADOW VALLEY, QUINCY",3.0,1677.0,1352.0,95971,-120.948185071171,39.9392663931853,True,5948.0,43.3,58523.0,0.8486886348352387,20.0,28.3,6.4,21.1,30.6,7.1,24.4,32.8,6.7,25.6,31.7,5.2,,,
GRAYS FLAT,2020-09-07 21:39:00,2020-09-09 17:32:00,2633.0,TWAIN,2.0,121.0,100.0,95984,-121.065445542542,40.022417418797,True,303.0,58.2,,0.49174917491749176,20.0,28.3,6.4,21.1,30.6,7.1,24.4,32.8,6.7,25.6,31.7,5.2,,,
HAMILTON BRANCH,2020-09-07 21:53:00,2020-09-09 18:57:00,2704.0,"CHESTER, LAKE ALMANOR, WESTWOOD",2.0,2337.0,2133.0,96137,-121.08812389778,40.2693485663829,True,3076.0,57.7,47697.0,0.918075422626788,18.3,37.8,5.8,19.4,36.1,3.2,20.0,37.8,3.6,18.9,43.9,7.6,,,
HOOPA,2020-09-08 00:32:00,2020-09-09 15:16:00,2324.0,"HOOPA, ORLEANS, SOMES BAR, WEITCHPEC",2.0,585.0,469.0,95546,-123.682108918897,41.0564653893721,True,3507.0,37.3,28083.0,0.12375249500998003,11.1,21.1,5.8,8.9,20.6,5.8,10.6,21.7,3.6,11.7,24.4,3.2,,,
LAMONT,2020-09-08 19:10:00,2020-09-09 12:25:00,1035.0,BAKERSFIELD,2.0,5.0,0.0,93307,-118.861432427075,35.296774246433,True,86273.0,26.8,42128.0,0.6576681001008426,22.2,36.1,6.8,23.3,39.4,7.9,25.6,40.6,6.1,26.7,38.9,7.6,,,
LOW GAP,2020-09-08 00:30:00,2020-09-10 16:42:00,3852.0,"BRIDGEVILLE, MAD RIVER, RUTH, ZENIA",2.0,700.0,591.0,95526,-123.472691142014,40.4332491275695,True,210.0,62.1,32500.0,0.9,11.1,21.1,5.8,8.9,20.6,5.8,10.6,21.7,3.6,11.7,24.4,3.2,,,
MAPLE CREEK,2020-09-08 00:29:00,2020-09-09 14:37:00,2288.0,"KNEELAND, KORBEL",2.0,137.0,94.0,95550,-123.873700206482,40.7678991070624,True,172.0,28.8,86156.0,0.9069767441860465,11.1,21.1,5.8,8.9,20.6,5.8,10.6,21.7,3.6,11.7,24.4,3.2,,,
MC ARTHUR,2020-09-08 02:10:00,2020-09-09 13:17:00,2107.0,"BIEBER, FALL RIVER MILLS, LITTLE VALLEY, MCARTHUR, NUBIEBER",2.0,1323.0,956.0,96028,-121.408260957815,41.0512390024449,True,1000.0,56.3,40688.0,0.726,19.4,36.1,3.2,20.0,37.8,3.6,18.9,43.9,7.6,21.7,44.4,9.4,,,
MC ARTHUR,2020-09-08 02:11:00,2020-09-09 13:21:00,2110.0,"FALL RIVER MILLS, MCARTHUR",2.0,274.0,173.0,96028,-121.408260957815,41.0512390024449,True,1000.0,56.3,40688.0,0.726,19.4,36.1,3.2,20.0,37.8,3.6,18.9,43.9,7.6,21.7,44.4,9.4,,,
MIDDLETOWN,2020-09-07 22:08:00,2020-09-09 19:35:00,2727.0,"CALISTOGA, MIDDLETOWN",3.0,82.0,62.0,95461,-122.608722488845,38.7529172124159,True,2714.0,55.1,52314.0,0.9347826086956522,13.3,26.7,7.2,12.8,32.8,6.1,10.6,40.0,4.4,17.8,43.9,5.8,,,
MIWUK,2020-09-07 23:02:00,2020-09-09 12:29:00,2247.0,"LONG BARN, MI WUK VILLAGE, TUOLUMNE, TWAIN HARTE",3.0,3632.0,3379.0,95383,-120.217134955883,38.0528943847688,True,3816.0,50.3,75313.0,0.940251572327044,16.0,35.0,6.5,17.0,37.0,2.8,18.0,37.0,2.3,20.0,42.0,1.7,,,
MIWUK,2020-09-07 23:02:00,2020-09-09 11:51:00,2209.0,"SONORA, TWAIN HARTE",3.0,3760.0,3504.0,95383,-120.217134955883,38.0528943847688,True,3816.0,50.3,75313.0,0.940251572327044,16.0,35.0,6.5,17.0,37.0,2.8,18.0,37.0,2.3,20.0,42.0,1.7,,,
QUARRIES,2020-09-07 18:46:00,2020-09-09 15:44:00,2698.0,"COOL, GARDEN VALLEY, GEORGETOWN, GREENWOOD",3.0,1774.0,1619.0,95614,-121.018982201925,38.9140659675594,True,4446.0,49.5,105919.0,0.9352226720647774,15.0,33.0,0.0,15.0,34.0,0.0,15.0,37.0,0.0,20.0,42.0,0.0,,,
NOTRE DAME,2020-09-07 23:10:00,2020-09-09 19:49:00,2679.0,PARADISE,2.0,14.0,7.0,95928,-121.796365024541,39.73015382806,True,38655.0,32.0,56204.0,0.824550510930022,10.9,29.2,2.8,7.7,25.7,7.1,10.8,26.4,6.7,13.0,25.5,6.1,,,
NOTRE DAME,2020-09-07 16:14:00,2020-09-09 19:34:00,3080.0,"CHICO, FOREST RANCH",3.0,226.0,194.0,95928,-121.796365024541,39.73015382806,True,38655.0,32.0,56204.0,0.824550510930022,10.9,29.2,2.8,7.7,25.7,7.1,10.8,26.4,6.7,13.0,25.5,6.1,,,
ORO FINO,2020-09-07 23:06:00,2020-09-09 15:08:00,2402.0,MAGALIA,3.0,2275.0,2199.0,95954,-121.610785061424,39.8715625311378,True,12221.0,47.5,53547.0,0.8702233859749612,10.9,29.2,2.8,7.7,25.7,7.1,10.8,26.4,6.7,13.0,25.5,6.1,,,
ORO FINO,2020-09-07 23:08:00,2020-09-10 16:23:00,3915.0,"BUTTE MEADOWS, FOREST RANCH, MAGALIA, STIRLING CITY",3.0,1968.0,1833.0,95954,-121.610785061424,39.8715625311378,True,12221.0,47.5,53547.0,0.8702233859749612,10.9,29.2,2.8,7.7,25.7,7.1,10.8,26.4,6.7,13.0,25.5,6.1,,,
PARADISE,2020-09-07 14:44:00,2020-09-09 12:52:00,2768.0,PARADISE,3.0,62.0,60.0,95969,-121.61873043547,39.7606629529058,True,19112.0,56.5,49681.0,0.9143993302637087,10.9,29.2,2.8,7.7,25.7,7.1,10.8,26.4,6.7,13.0,25.5,6.1,,,
PARADISE,2020-09-07 22:02:00,2020-09-09 20:09:00,2767.0,PARADISE,3.0,1872.0,1654.0,95969,-121.61873043547,39.7606629529058,True,19112.0,56.5,49681.0,0.9143993302637087,10.9,29.2,2.8,7.7,25.7,7.1,10.8,26.4,6.7,13.0,25.5,6.1,,,
PARADISE,2020-09-07 21:57:00,2020-09-09 17:48:00,2631.0,"MAGALIA, PARADISE",3.0,1347.0,1117.0,95969,-121.61873043547,39.7606629529058,True,19112.0,56.5,49681.0,0.9143993302637087,10.9,29.2,2.8,7.7,25.7,7.1,10.8,26.4,6.7,13.0,25.5,6.1,,,
PARADISE,2020-09-07 21:53:00,2020-09-09 12:40:00,2327.0,PARADISE,3.0,402.0,344.0,95969,-121.61873043547,39.7606629529058,True,19112.0,56.5,49681.0,0.9143993302637087,10.9,29.2,2.8,7.7,25.7,7.1,10.8,26.4,6.7,13.0,25.5,6.1,,,
PEORIA,2020-09-07 23:13:00,2020-09-09 12:11:00,2218.0,"JAMESTOWN, SONORA",2.0,706.0,652.0,95327,-120.497811267469,37.9037384328502,True,8542.0,40.3,43313.0,0.7348396160149848,16.0,35.0,6.5,17.0,37.0,2.8,18.0,37.0,2.3,20.0,42.0,1.7,,,
PIKE CITY,2020-09-07 21:57:00,2020-09-09 20:01:00,2764.0,"CAMPTONVILLE, NORTH SAN JUAN",3.0,384.0,339.0,95960,-120.996098746746,39.4381061051293,True,592.0,40.3,33910.0,0.9797297297297297,21.0,31.0,2.8,23.0,32.0,7.1,24.0,35.0,6.7,29.0,36.0,6.1,,,
PIKE CITY,2020-09-07 21:57:00,2020-09-10 14:06:00,3849.0,CAMPTONVILLE,3.0,24.0,15.0,95960,-120.996098746746,39.4381061051293,True,592.0,40.3,33910.0,0.9797297297297297,21.0,31.0,2.8,23.0,32.0,7.1,24.0,35.0,6.7,29.0,36.0,6.1,,,
PINE GROVE,2020-09-07 23:05:00,2020-09-09 13:42:00,2317.0,"FIDDLETOWN, PINE GROVE, PIONEER, SUTTER CREEK, VOLCANO",3.0,3458.0,3168.0,95665,-120.660233944587,38.4127977031006,True,3729.0,51.1,62688.0,0.8345400911772594,19.0,32.0,6.5,24.0,34.0,6.0,24.0,36.0,9.2,29.0,41.0,5.5,,,
PIT NO 1,2020-09-08 02:14:00,2020-09-09 12:59:00,2085.0,"FALL RIVER MILLS, MCARTHUR",2.0,841.0,630.0,96028,-121.497791620168,40.9910349635489,True,1000.0,56.3,40688.0,0.726,19.4,36.1,3.2,20.0,37.8,3.6,18.9,43.9,7.6,21.7,44.4,9.4,,,
PIT NO 3,2020-09-08 01:05:00,2020-09-09 12:50:00,2145.0,"BIG BEND, BURNEY",2.0,150.0,103.0,96028,-121.497791620168,40.9910349635489,True,1000.0,56.3,40688.0,0.726,19.4,36.1,3.2,20.0,37.8,3.6,18.9,43.9,7.6,21.7,44.4,9.4,,,
PIT NO 5,2020-09-08 00:41:00,2020-09-09 09:56:00,1995.0,BIG BEND,2.0,109.0,79.0,96028,-121.497791620168,40.9910349635489,True,1000.0,56.3,40688.0,0.726,19.4,36.1,3.2,20.0,37.8,3.6,18.9,43.9,7.6,21.7,44.4,9.4,,,
PIT NO 7,2020-09-08 01:28:00,2020-09-09 14:44:00,2236.0,"MONTGOMERY CREEK, ROUND MOUNTAIN",2.0,2.0,1.0,96028,-121.497791620168,40.9910349635489,True,1000.0,56.3,40688.0,0.726,19.4,36.1,3.2,20.0,37.8,3.6,18.9,43.9,7.6,21.7,44.4,9.4,,,
PLACERVILLE,2020-09-08 01:12:00,2020-09-09 14:19:00,2227.0,PLACERVILLE,2.0,502.0,406.0,95667,-120.783838608274,38.7308986421241,True,35452.0,50.4,74324.0,0.9177761480311407,24.0,33.0,9.8,24.0,34.0,9.2,28.0,39.0,11.0,28.0,36.0,12.1,,,
PLACERVILLE,2020-09-08 01:11:00,2020-09-09 11:06:00,2035.0,PLACERVILLE,2.0,1087.0,814.0,95667,-120.783838608274,38.7308986421241,True,35452.0,50.4,74324.0,0.9177761480311407,24.0,33.0,9.8,24.0,34.0,9.2,28.0,39.0,11.0,28.0,36.0,12.1,,,
PLACERVILLE,2020-09-08 01:12:00,2020-09-09 13:37:00,2185.0,PLACERVILLE,2.0,2052.0,1682.0,95667,-120.783838608274,38.7308986421241,True,35452.0,50.4,74324.0,0.9177761480311407,24.0,33.0,9.8,24.0,34.0,9.2,28.0,39.0,11.0,28.0,36.0,12.1,,,
PLACERVILLE,2020-09-08 01:10:00,2020-09-10 13:58:00,3648.0,"COLOMA, GARDEN VALLEY, GEORGETOWN, KELSEY, PLACERVILLE",3.0,5139.0,4750.0,95667,-120.783838608274,38.7308986421241,True,35452.0,50.4,74324.0,0.9177761480311407,24.0,33.0,9.8,24.0,34.0,9.2,28.0,39.0,11.0,28.0,36.0,12.1,,,
PUEBLO,2020-09-08 04:07:00,2020-09-09 10:48:00,1841.0,NAPA,3.0,42.0,28.0,94558,-122.299453436491,38.345219808788,True,66854.0,43.0,97759.0,0.7743740090346127,13.3,26.7,9.9,12.8,37.8,5.5,17.8,42.8,5.2,18.9,40.0,7.6,,,
PUEBLO,2020-09-07 04:25:00,2020-09-10 09:02:00,4597.0,NAPA,3.0,11.0,3.0,94558,-122.299453436491,38.345219808788,True,66854.0,43.0,97759.0,0.7743740090346127,13.3,25.0,16.9,13.3,26.7,9.9,12.8,37.8,5.5,17.8,42.8,5.2,,,
RACETRACK,2020-09-07 15:03:00,2020-09-09 14:22:00,2839.0,"COLUMBIA, SONORA",3.0,3413.0,2882.0,95370,-120.414178058958,37.9799107909623,True,28301.0,49.3,62578.0,0.884067700787958,16.0,35.0,6.5,17.0,37.0,2.8,18.0,37.0,2.3,20.0,42.0,1.7,,,
RACETRACK,2020-09-07 23:03:00,2020-09-09 13:41:00,2318.0,"JAMESTOWN, SONORA",2.0,659.0,616.0,95370,-120.414178058958,37.9799107909623,True,28301.0,49.3,62578.0,0.884067700787958,16.0,35.0,6.5,17.0,37.0,2.8,18.0,37.0,2.3,20.0,42.0,1.7,,,
RINCON,2020-09-08 03:06:00,2020-09-09 18:04:00,2338.0,SANTA ROSA,3.0,3649.0,3429.0,92082,-116.958652781094,33.2858527747877,True,19636.0,43.7,94067.0,0.7135872886534936,15.0,32.0,6.8,17.2,43.9,8.1,20.0,43.9,7.6,19.0,28.0,7.8,,,
RINCON,2020-09-08 03:17:00,2020-09-09 10:01:00,1844.0,SANTA ROSA,2.0,4558.0,4332.0,92082,-116.958652781094,33.2858527747877,True,19636.0,43.7,94067.0,0.7135872886534936,15.0,32.0,6.8,17.2,43.9,8.1,20.0,43.9,7.6,19.0,28.0,7.8,,,
RINCON,2020-09-08 03:14:00,2020-09-09 14:16:00,2102.0,SANTA ROSA,3.0,2020.0,1923.0,92082,-116.958652781094,33.2858527747877,True,19636.0,43.7,94067.0,0.7135872886534936,15.0,32.0,6.8,17.2,43.9,8.1,20.0,43.9,7.6,19.0,28.0,7.8,,,
RINCON,2020-09-08 03:07:00,2020-09-08 22:13:00,1146.0,SANTA ROSA,3.0,3951.0,3677.0,92082,-116.958652781094,33.2858527747877,True,19636.0,43.7,94067.0,0.7135872886534936,15.0,32.0,6.8,17.2,43.9,8.1,20.0,43.9,7.6,19.0,28.0,7.8,,,
RISING RIVER,2020-09-08 02:08:00,2020-09-09 14:33:00,2185.0,"CASSEL, HAT CREEK, OLD STATION",2.0,696.0,579.0,96028,-121.544386784819,40.9290061120524,True,1000.0,56.3,40688.0,0.726,19.4,36.1,3.2,20.0,37.8,3.6,18.9,43.9,7.6,21.7,44.4,9.4,,,
SALT SPRINGS,2020-09-07 23:03:00,2020-09-09 17:38:00,2555.0,"ARNOLD, BEAR VALLEY, PIONEER",2.0,384.0,330.0,95666,-120.218420167047,38.498419895679,True,4692.0,56.5,71648.0,0.8921568627450981,16.0,35.0,6.5,17.0,37.0,2.8,18.0,37.0,2.3,20.0,42.0,1.7,,,
